player_id,player_slug,first_name,last_name,player_url,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand,displayname
a366,diego-alvarez,Diego,Alvarez,http://www.atpworldtour.com/en/players/diego-alvarez/a366/overview,ARG,,,1980.03.06,1980.0,3.0,6.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Alvarez D.
a373,james-auckland,James,Auckland,http://www.atpworldtour.com/en/players/james-auckland/a373/overview,GBR,London,Norwich,1980.04.01,1980.0,4.0,1.0,1999.0,174.0,79.0,"0'0""",0.0,0.0,,,Auckland J.
a380,clayton-almeida,Clayton,Almeida,http://www.atpworldtour.com/en/players/clayton-almeida/a380/overview,BRA,,,1980.12.26,1980.0,12.0,26.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Almeida C.
a385,mario-ancic,Mario,Ancic,http://www.atpworldtour.com/en/players/mario-ancic/a385/overview,CRO,"Monte Carlo, Monaco","Split, Croatia",1984.03.30,1984.0,3.0,30.0,2001.0,180.0,82.0,"6'5""",77.0,196.0,Right-Handed,Two-Handed Backhand,Ancic M.
a389,jose-acasuso,Jose,Acasuso,http://www.atpworldtour.com/en/players/jose-acasuso/a389/overview,ARG,"Buenos Aires, Argentina","Posadas-Misiones, Argentina",1982.10.20,1982.0,10.0,20.0,1999.0,190.0,86.0,"6'3""",75.0,191.0,Right-Handed,One-Handed Backhand,Acasuso J.
a392,artemon-apostu-efremov,Artemon,Apostu-Efremov,http://www.atpworldtour.com/en/players/artemon-apostu-efremov/a392/overview,ROU,,,1979.06.19,1979.0,6.0,19.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Apostu-Efremov A.
a391,maximilian-abel,Maximilian,Abel,http://www.atpworldtour.com/en/players/maximilian-abel/a391/overview,GER,"Frankfurt, Germany","Frankfurt, Germany",1982.02.28,1982.0,2.0,28.0,0.0,168.0,76.0,"0'0""",0.0,0.0,,,Abel M.
a404,johannes-ager,Johannes,Ager,http://www.atpworldtour.com/en/players/johannes-ager/a404/overview,AUT,"Kramsach, Austria","Brixlegg, Austria",1984.03.10,1984.0,3.0,10.0,2003.0,176.0,80.0,"6'5""",77.0,196.0,,,Ager J.
a410,thiago-alves,Thiago,Alves,http://www.atpworldtour.com/en/players/thiago-alves/a410/overview,BRA,"Sao Jose do Rio Preto, Brazil","Sao Jose do Rio Preto, Brazil",1982.05.22,1982.0,5.0,22.0,2000.0,165.0,75.0,"5'10""",70.0,178.0,Right-Handed,Two-Handed Backhand,Alves T.
a427,alfredo-acuna,Alfredo,Acuna,http://www.atpworldtour.com/en/players/alfredo-acuna/a427/overview,PER,,,1946.11.22,1946.0,11.0,22.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Acuna A.
a412,andrea-agazzi,Andrea,Agazzi,http://www.atpworldtour.com/en/players/andrea-agazzi/a412/overview,ITA,,Rovato (Brescia),1982.07.23,1982.0,7.0,23.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Agazzi A.
a432,patricio-apey,Patricio,Apey,http://www.atpworldtour.com/en/players/patricio-apey/a432/overview,CHI,,,,,,,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Apey P.
a451,bob-abbott,Bob,Abbott,http://www.atpworldtour.com/en/players/bob-abbott/a451/overview,USA,,,,,,,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Abbott B.
a448,ernesto-aguirre,Ernesto,Aguirre,http://www.atpworldtour.com/en/players/ernesto-aguirre/a448/overview,CHI,,,,,,,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Aguirre E.
a457,jorge-aguilar,Jorge,Aguilar,http://www.atpworldtour.com/en/players/jorge-aguilar/a457/overview,CHI,"Santiago, Chile","Santiago, Chile",1985.01.08,1985.0,1.0,8.0,,150.0,68.0,"5'10""",70.0,178.0,Right-Handed,Two-Handed Backhand,Aguilar J.
a467,mariano-albert-ferrando,Mariano,Albert-Ferrando,http://www.atpworldtour.com/en/players/mariano-albert-ferrando/a467/overview,ESP,,,1982.04.26,1982.0,4.0,26.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Albert-Ferrando M.
a478,jae-sung-an,Jae-Sung,An,http://www.atpworldtour.com/en/players/jae-sung-an/a478/overview,KOR,,,1985.05.28,1985.0,5.0,28.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,An J.
a479,nicolas-almagro,Nicolas,Almagro,http://www.atpworldtour.com/en/players/nicolas-almagro/a479/overview,ESP,"Murcia, Spain","Murcia, Spain",1985.08.21,1985.0,8.0,21.0,2003.0,190.0,86.0,"6'0""",72.0,183.0,Right-Handed,One-Handed Backhand,Almagro N.
a490,jack-acheson,Jack,Acheson,http://www.atpworldtour.com/en/players/jack-acheson/a490/overview,USA,,,,,,,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Acheson J.
a488,rich-anderson,Rich,Anderson,http://www.atpworldtour.com/en/players/rich-anderson/a488/overview,USA,,,,,,,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Anderson R.
a487,prakash-amritraj,Prakash,Amritraj,http://www.atpworldtour.com/en/players/prakash-amritraj/a487/overview,IND,"Encino, CA, USA","Los Angeles, CA, USA",1983.10.02,1983.0,10.0,2.0,2003.0,165.0,75.0,"6'2""",74.0,188.0,,,Amritraj P.
a494,karim-alayli,Karim,Alayli,http://www.atpworldtour.com/en/players/karim-alayli/a494/overview,LIB,,,1983.03.24,1983.0,3.0,24.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Alayli K.
a502,juan-martin-aranguren,Juan-Martin,Aranguren,http://www.atpworldtour.com/en/players/juan-martin-aranguren/a502/overview,ARG,,,1983.10.07,1983.0,10.0,7.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Aranguren J.
a499,omar--alawadhi,Omar ,Alawadhi,http://www.atpworldtour.com/en/players/omar--alawadhi/a499/overview,UAE,,"Dubai, United Arab Emirates",1982.01.16,1982.0,1.0,16.0,,,,,,,Right-Handed,Two-Handed Backhand,Alawadhi O.
a503,musaad-al-jazzaf,Musaad,Al Jazzaf,http://www.atpworldtour.com/en/players/musaad-al-jazzaf/a503/overview,KUW,,,1984.04.20,1984.0,4.0,20.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Al Jazzaf M.
a511,igor-andreev,Igor,Andreev,http://www.atpworldtour.com/en/players/igor-andreev/a511/overview,RUS,"Moscow, Russia","Moscow, Russia",1983.07.14,1983.0,7.0,14.0,2002.0,176.0,80.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,Andreev I.
a517,marc-auradou,Marc,Auradou,http://www.atpworldtour.com/en/players/marc-auradou/a517/overview,FRA,,,1984.07.09,1984.0,7.0,9.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Auradou M.
a536,stephen-amritraj,Stephen,Amritraj,http://www.atpworldtour.com/en/players/stephen-amritraj/a536/overview,IND,,,1984.03.28,1984.0,3.0,28.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Amritraj S.
a539,martin-alund,Martin,Alund,http://www.atpworldtour.com/en/players/martin-alund/a539/overview,ARG,"Mendoza, Argentina","Mendoza, Argentina",1985.12.26,1985.0,12.0,26.0,,176.0,80.0,"6'0""",72.0,183.0,Right-Handed,One-Handed Backhand,Alund M.
a557,george-andrews,George,Andrews,http://www.atpworldtour.com/en/players/george-andrews/a557/overview,CAN,,,,,,,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Andrews G.
a559,john-allgood,John,Allgood,http://www.atpworldtour.com/en/players/john-allgood/a559/overview,USA,,,,,,,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Allgood J.
a560,stephen-avoyer,Stephen,Avoyer,http://www.atpworldtour.com/en/players/stephen-avoyer/a560/overview,USA,,"San Diego, CA",1948.04.28,1948.0,4.0,28.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Avoyer S.
a563,haythem-abid,Haythem,Abid,http://www.atpworldtour.com/en/players/haythem-abid/a563/overview,TUN,,,1985.07.17,1985.0,7.0,17.0,0.0,0.0,0.0,"0'0""",0.0,0.0,Left-Handed,Two-Handed Backhand,Abid H.
a564,hugo-anao,Hugo,Anao,http://www.atpworldtour.com/en/players/hugo-anao/a564/overview,POR,,,,,,,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Anao H.
a570,ali-ghareeb,Ali,Ghareeb,http://www.atpworldtour.com/en/players/ali-ghareeb/a570/overview,KUW,,,1986.03.16,1986.0,3.0,16.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Ghareeb A.
a609,khalid-al-nabhani,Khalid,Al Nabhani,http://www.atpworldtour.com/en/players/khalid-al-nabhani/a609/overview,OMA,,,1982.09.02,1982.0,9.0,2.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Al Nabhani K.
a596,pablo-andujar,Pablo,Andujar,http://www.atpworldtour.com/en/players/pablo-andujar/a596/overview,ESP,"Valencia, Spain","Cuenca, Spain",1986.01.23,1986.0,1.0,23.0,2003.0,167.0,76.0,"5'11""",71.0,180.0,Right-Handed,Two-Handed Backhand,Andujar P.
a584,theodoros-angelinos,Theodoros,Angelinos,http://www.atpworldtour.com/en/players/theodoros-angelinos/a584/overview,GRE,,,1984.05.29,1984.0,5.0,29.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Angelinos T.
a618,mohammed-abdulla,Mohammed,Abdulla,http://www.atpworldtour.com/en/players/mohammed-abdulla/a618/overview,QAT,,,1985.05.23,1985.0,5.0,23.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Abdulla M.
a622,andrea-arnaboldi,Andrea,Arnaboldi,http://www.atpworldtour.com/en/players/andrea-arnaboldi/a622/overview,ITA,"Cantu, Italy","Milan, Italy",1987.12.27,1987.0,12.0,27.0,2006.0,158.0,72.0,"5'11""",71.0,180.0,Left-Handed,One-Handed Backhand,Arnaboldi A.
a620,rafael-arevalo,Rafael,Arevalo,http://www.atpworldtour.com/en/players/rafael-arevalo/a620/overview,ESA,,,1986.07.04,1986.0,7.0,4.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Arevalo R.
a630,ali-el-alaoui,Ali,El Alaoui,http://www.atpworldtour.com/en/players/ali-el-alaoui/a630/overview,MAR,,,1986.02.21,1986.0,2.0,21.0,,,,,,,,,El Alaoui A.
a633,victor-mugurel-anagnastopol,Victor-Mugurel,Anagnastopol,http://www.atpworldtour.com/en/players/victor-mugurel-anagnastopol/a633/overview,ROU,,,1986.03.23,1986.0,3.0,23.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Anagnastopol V.
a640,beyazit-anbar,Beyazit,Anbar,http://www.atpworldtour.com/en/players/beyazit-anbar/a640/overview,TUR,,,,,,,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Anbar B.
a635,roberto-aubone,Roberto,Aubone,http://www.atpworldtour.com/en/players/roberto-aubone/a635/overview,ARG,,,,,,,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Aubone R.
a650,ardyanto--suta-wibawa,Ardyanto ,Suta-Wibawa,http://www.atpworldtour.com/en/players/ardyanto--suta-wibawa/a650/overview,INA,,,,,,,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Suta-Wibawa A.
a653,mohammed-al-nabhani,Mohammed,Al Nabhani,http://www.atpworldtour.com/en/players/mohammed-al-nabhani/a653/overview,OMA,,,1985.09.01,1985.0,9.0,1.0,0.0,0.0,0.0,"0'0""",0.0,0.0,Right-Handed,Two-Handed Backhand,Al Nabhani M.
a641,orhan-atas,Orhan,Atas,http://www.atpworldtour.com/en/players/orhan-atas/a641/overview,TUR,,,,,,,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Atas O.
a642,cahit-atas,Cahit,Atas,http://www.atpworldtour.com/en/players/cahit-atas/a642/overview,TUR,,,,,,,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Atas C.
a663,aleksandr-agafonov,Aleksandr,Agafonov,http://www.atpworldtour.com/en/players/aleksandr-agafonov/a663/overview,UKR,,,1986.02.23,1986.0,2.0,23.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Agafonov A.
a656,guillermo-alcaide,Guillermo,Alcaide,http://www.atpworldtour.com/en/players/guillermo-alcaide/a656/overview,ESP,"Sanxenxo, Spain","Madrid, Spain",1986.05.27,1986.0,5.0,27.0,0.0,170.0,77.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,Alcaide G.
a674,juan-pablo-amado,Juan-Pablo,Amado,http://www.atpworldtour.com/en/players/juan-pablo-amado/a674/overview,ARG,"Buenos Aires, Argentina","Mar Del Plata, Argentina",1986.04.02,1986.0,4.0,2.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Amado J.
a678,kevin-anderson,Kevin,Anderson,http://www.atpworldtour.com/en/players/kevin-anderson/a678/overview,RSA,"Gulf Stream, FL, USA","Johannesburg, South Africa",1986.05.18,1986.0,5.0,18.0,2007.0,205.0,93.0,"6'8""",80.0,203.0,Right-Handed,Two-Handed Backhand,Anderson K.
a679,ivan-anikanov,Ivan,Anikanov,http://www.atpworldtour.com/en/players/ivan-anikanov/a679/overview,UKR,,,1988.03.15,1988.0,3.0,15.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Anikanov I.
a703,adnan-al-mahmoud,Adnan,Al Mahmoud,http://www.atpworldtour.com/en/players/adnan-al-mahmoud/a703/overview,ROU,Romania,,1988.06.06,1988.0,6.0,6.0,0.0,0.0,0.0,"0'0""",0.0,0.0,Right-Handed,Two-Handed Backhand,Al Mahmoud A.
a704,gleb-alekseenko,Gleb,Alekseenko,http://www.atpworldtour.com/en/players/gleb-alekseenko/a704/overview,UKR,Ukraine,"Izmail, Ukraine",1983.05.19,1983.0,5.0,19.0,0.0,187.0,85.0,"6'3""",75.0,191.0,,,Alekseenko G.
a706,syrym-abdukhalikov,Syrym,Abdukhalikov,http://www.atpworldtour.com/en/players/syrym-abdukhalikov/a706/overview,KAZ,Kazakhstan,,1987.08.07,1987.0,8.0,7.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Abdukhalikov S.
a707,bruno-agostinelli,Bruno,Agostinelli,http://www.atpworldtour.com/en/players/bruno-agostinelli/a707/overview,CAN,Canada,,1987.04.01,1987.0,4.0,1.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Agostinelli B.
a725,vadim-alekseenko,Vadim,Alekseenko,http://www.atpworldtour.com/en/players/vadim-alekseenko/a725/overview,UKR,"Odessa, Ukraine","Odessa, Ukraine",1983.05.19,1983.0,5.0,19.0,0.0,187.0,85.0,"6'3""",75.0,191.0,Right-Handed,Two-Handed Backhand,Alekseenko V.
a732,arnaud-agniel,Arnaud,Agniel,http://www.atpworldtour.com/en/players/arnaud-agniel/a732/overview,FRA,,,1982.01.23,1982.0,1.0,23.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Agniel A.
a742,ahmed-abdrabuh,Ahmed,Abdrabuh,http://www.atpworldtour.com/en/players/ahmed-abdrabuh/a742/overview,SYR,,,1985.05.23,1985.0,5.0,23.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Abdrabuh A.
a749,pedro-ast,Pedro,Ast,http://www.atpworldtour.com/en/players/pedro-ast/a749/overview,VEN,,,1988.08.12,1988.0,8.0,12.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Ast P.
a755,hashim-abdal,Hashim,Abdal,http://www.atpworldtour.com/en/players/hashim-abdal/a755/overview,KUW,,,1989.11.26,1989.0,11.0,26.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Abdal H.
a759,jean-yves-aubone,Jean-Yves,Aubone,http://www.atpworldtour.com/en/players/jean-yves-aubone/a759/overview,USA,"Miami, Florida, USA","Miami, Florida, USA",1988.01.10,1988.0,1.0,10.0,0.0,160.0,73.0,"5'10""",70.0,178.0,Right-Handed,One-Handed Backhand,Aubone J.
a764,tuna-altuna,Tuna,Altuna,http://www.atpworldtour.com/en/players/tuna-altuna/a764/overview,TUR,"Istanbul, Turkey","Istanbul, Turkey",1989.01.30,1989.0,1.0,30.0,,176.0,80.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,Altuna T.
a787,ivan-arenas-gualda,Ivan,Arenas-Gualda,http://www.atpworldtour.com/en/players/ivan-arenas-gualda/a787/overview,ESP,,,1990.10.31,1990.0,10.0,31.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Arenas-Gualda I.
a789,maxime-authom,Maxime,Authom,http://www.atpworldtour.com/en/players/maxime-authom/a789/overview,BEL,,,1987.03.29,1987.0,3.0,29.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Authom M.
a798,iain-atkinson,Iain,Atkinson,http://www.atpworldtour.com/en/players/iain-atkinson/a798/overview,GBR,,,1988.10.02,1988.0,10.0,2.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Atkinson I.
a803,mauricio-astorga,Mauricio,Astorga,http://www.atpworldtour.com/en/players/mauricio-astorga/a803/overview,MEX,"Cancun, Mexico","Mexico City, Mexico",1991.06.19,1991.0,6.0,19.0,0.0,163.0,74.0,"0'0""",0.0,0.0,Left-Handed,One-Handed Backhand,Astorga M.
a806,miles-armstrong,Miles,Armstrong,http://www.atpworldtour.com/en/players/miles-armstrong/a806/overview,AUS,,,1986.04.16,1986.0,4.0,16.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Armstrong M.
a824,guillermo-alcorta-olarra,Guillermo,Alcorta-Olarra,http://www.atpworldtour.com/en/players/guillermo-alcorta-olarra/a824/overview,ESP,,,1989.06.16,1989.0,6.0,16.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Alcorta-Olarra G.
a825,bogdan-andrii,Bogdan,Andrii,http://www.atpworldtour.com/en/players/bogdan-andrii/a825/overview,ROU,,,1989.06.30,1989.0,6.0,30.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Andrii B.
a829,radu-albot,Radu,Albot,http://www.atpworldtour.com/en/players/radu-albot/a829/overview,MDA,"Chisinau, Moldova","Chisinau, Moldova",1989.11.11,1989.0,11.0,11.0,2008.0,152.0,69.0,"5'9""",69.0,175.0,Right-Handed,Two-Handed Backhand,Albot R.
a837,toni-androic,Toni,Androic,http://www.atpworldtour.com/en/players/toni-androic/a837/overview,CRO,"Zagreb, Croatia","Pula, Croatia",1991.12.28,1991.0,12.0,28.0,2010.0,160.0,73.0,"5'6""",66.0,168.0,Right-Handed,Two-Handed Backhand,Androic T.
a853,marcelo-arevalo,Marcelo,Arevalo,http://www.atpworldtour.com/en/players/marcelo-arevalo/a853/overview,ESA,"Sonsonate, El Salvador","Sonsonate, El Salvador",1990.10.17,1990.0,10.0,17.0,2012.0,190.0,86.0,"6'3""",75.0,191.0,Right-Handed,Two-Handed Backhand,Arevalo M.
a861,danila-arsenov,Danila,Arsenov,http://www.atpworldtour.com/en/players/danila-arsenov/a861/overview,RUS,"Moscow, Russia","Tver, Russia",1989.06.09,1989.0,6.0,9.0,0.0,154.0,70.0,"6'0""",72.0,183.0,,,Arsenov D.
a874,miguel-almeida,Miguel,Almeida,http://www.atpworldtour.com/en/players/miguel-almeida/a874/overview,POR,,,1992.06.29,1992.0,6.0,29.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Almeida M.
a887,guido-andreozzi,Guido,Andreozzi,http://www.atpworldtour.com/en/players/guido-andreozzi/a887/overview,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",1991.08.05,1991.0,8.0,5.0,2010.0,170.0,77.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,Andreozzi G.
a930,hamad-abbas-janahi,Hamad Abbas,Janahi,http://www.atpworldtour.com/en/players/hamad-abbas-janahi/a930/overview,UAE,,,1990.08.04,1990.0,8.0,4.0,,,,,,,,,Janahi H.
a931,jasmin-ademovic,Jasmin,Ademovic,http://www.atpworldtour.com/en/players/jasmin-ademovic/a931/overview,BIH,,,1991.08.24,1991.0,8.0,24.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Ademovic J.
a938,omar-aboushalam,Omar,Aboushalam,http://www.atpworldtour.com/en/players/omar-aboushalam/a938/overview,MAR,,,,,,,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Aboushalam O.
a941,facundo-arguello,Facundo,Arguello,http://www.atpworldtour.com/en/players/facundo-arguello/a941/overview,ARG,"Cordoba, Argentina","Cordoba, Argentina",1992.08.04,1992.0,8.0,4.0,,170.0,77.0,"5'10""",70.0,178.0,Right-Handed,Two-Handed Backhand,Arguello F.
a967,vugar-aliev,Vugar,Aliev,http://www.atpworldtour.com/en/players/vugar-aliev/a967/overview,RUS,,,1993.09.03,1993.0,9.0,3.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Aliev V.
a943,vasile-antonescu,Vasile,Antonescu,http://www.atpworldtour.com/en/players/vasile-antonescu/a943/overview,ROU,"Constanta, Romania","Constanta, Romania",1990.03.24,1990.0,3.0,24.0,0.0,181.0,82.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,Antonescu V.
a961,matthew-allare,Matthew,Allare,http://www.atpworldtour.com/en/players/matthew-allare/a961/overview,USA,,,1989.03.19,1989.0,3.0,19.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Allare M.
a975,anthony-assal,Anthony,Assal,http://www.atpworldtour.com/en/players/anthony-assal/a975/overview,USA,,,1992.06.02,1992.0,6.0,2.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Assal A.
aa17,hamza-aglaib,Hamza,Aglaib,http://www.atpworldtour.com/en/players/hamza-aglaib/aa17/overview,MAR,,,1990.03.10,1990.0,3.0,10.0,0.0,0.0,0.0,"0'0""",0.0,0.0,,,Aglaib H.
aa60,elwin-antony,Elwin,Antony,http://www.atpworldtour.com/en/players/elwin-antony/aa60/overview,IND,,,1991.10.06,1991.0,10.0,6.0,,,,,,,,,Antony E.
aa23,jack-anton,Jack,Anton,http://www.atpworldtour.com/en/players/jack-anton/aa23/overview,USA,,,1991.09.25,1991.0,9.0,25.0,,,,,,,Right-Handed,Two-Handed Backhand,Anton J.
aa61,renato-assad,Renato,Assad,http://www.atpworldtour.com/en/players/renato-assad/aa61/overview,BRA,,,1992.10.03,1992.0,10.0,3.0,,,,,,,,,Assad R.
aa74,hamad-al-mulla,Hamad,Al Mulla,http://www.atpworldtour.com/en/players/hamad-al-mulla/aa74/overview,QAT,,,1992.08.16,1992.0,8.0,16.0,,,,,,,,,Al Mulla H.
aa78,mohamed-adnaoui,Mohamed,Adnaoui,http://www.atpworldtour.com/en/players/mohamed-adnaoui/aa78/overview,MAR,"Casablanca, Morocco","Casablanca, Morocco",1984.12.09,1984.0,12.0,9.0,,172.0,78.0,"6'1""",73.0,185.0,Right-Handed,One-Handed Backhand,Adnaoui M.
ab11,kalle-averfalk,Kalle,Averfalk,http://www.atpworldtour.com/en/players/kalle-averfalk/ab11/overview,SWE,,,1992.04.07,1992.0,4.0,7.0,,,,,,,Right-Handed,Two-Handed Backhand,Averfalk K.
aa81,romain-arneodo,Romain,Arneodo,http://www.atpworldtour.com/en/players/romain-arneodo/aa81/overview,MON,,"Cannes, France",1992.08.04,1992.0,8.0,4.0,,154.0,70.0,"5'9""",69.0,175.0,Right-Handed,Two-Handed Backhand,Arneodo R.
ab12,isak-arvidsson,Isak,Arvidsson,http://www.atpworldtour.com/en/players/isak-arvidsson/ab12/overview,SWE,"Båstad, Sweden",Hjo,1992.08.06,1992.0,8.0,6.0,,174.0,79.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,Arvidsson I.
ab17,andres-artunedo-martinavarro,Andres,Artunedo Martinavarro,http://www.atpworldtour.com/en/players/andres-artunedo-martinavarro/ab17/overview,ESP,"Castellon de la Plana, Spain","Castellon de la Plana, Spain",1993.09.14,1993.0,9.0,14.0,2011.0,165.0,75.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,Artunedo Martinavarro A.
ab40,albert-alcaraz-ivorra,Albert,Alcaraz Ivorra,http://www.atpworldtour.com/en/players/albert-alcaraz-ivorra/ab40/overview,ESP,"San Juan de Alicante, Spain","San Juan de Alicante, Spain",1995.05.15,1995.0,5.0,15.0,,187.0,85.0,"6'3""",75.0,191.0,Right-Handed,Two-Handed Backhand,Alcaraz Ivorra A.
ab46,abdulrahman-al-harib,Abdulrahman,Al Harib,http://www.atpworldtour.com/en/players/abdulrahman-al-harib/ab46/overview,QAT,,,1995.01.24,1995.0,1.0,24.0,,,,,,,,,Al Harib A.
ab47,osvaldo-aguirre,Osvaldo,Aguirre,http://www.atpworldtour.com/en/players/osvaldo-aguirre/ab47/overview,CHI,,,1986.03.12,1986.0,3.0,12.0,,,,,,,,,Aguirre O.
ab52,khalid-allouch,Khalid,Allouch,http://www.atpworldtour.com/en/players/khalid-allouch/ab52/overview,MAR,,,1991.06.03,1991.0,6.0,3.0,,,,,,,,,Allouch K.
ab85,andrew-adams,Andrew,Adams,http://www.atpworldtour.com/en/players/andrew-adams/ab85/overview,USA,,,1993.03.18,1993.0,3.0,18.0,,,,,,,,,Adams A.
ab64,andrei-stefan-apostol,Andrei Stefan,Apostol,http://www.atpworldtour.com/en/players/andrei-stefan-apostol/ab64/overview,ROU,Romania ,"Bucharest, Romania",1995.02.25,1995.0,2.0,25.0,,163.0,74.0,,,,Right-Handed,Two-Handed Backhand,Apostol A.
ab68,ahmed-deedat-abdul-razak,Ahmed Deedat,Abdul Razak,http://www.atpworldtour.com/en/players/ahmed-deedat-abdul-razak/ab68/overview,MAS,,,1995.06.18,1995.0,6.0,18.0,,,,,,,,,Abdul Razak A.
ab90,bogdan-ionut-apostol,Bogdan Ionut,Apostol,http://www.atpworldtour.com/en/players/bogdan-ionut-apostol/ab90/overview,ROU,,,1996.01.17,1996.0,1.0,17.0,,,,,,,,,Apostol B.
ac01,roberto-affonso,Roberto,Affonso,http://www.atpworldtour.com/en/players/roberto-affonso/ac01/overview,BRA,,,1994.02.09,1994.0,2.0,9.0,,165.0,75.0,"5'7""",67.0,170.0,,,Affonso R.
ac23,jabor-al-mutawa,Jabor,Al-Mutawa,http://www.atpworldtour.com/en/players/jabor-al-mutawa/ac23/overview,QAT,,,1994.05.27,1994.0,5.0,27.0,,,,,,,,,Al-Mutawa J.
ac39,mubarak-shannan-zayid,Mubarak Shannan,Zayid,http://www.atpworldtour.com/en/players/mubarak-shannan-zayid/ac39/overview,QAT,,,1995.04.14,1995.0,4.0,14.0,,,,,,,Right-Handed,Two-Handed Backhand,Zayid M.
ac41,ali-al-saygh,Ali,Al-Saygh,http://www.atpworldtour.com/en/players/ali-al-saygh/ac41/overview,QAT,,,1996.02.12,1996.0,2.0,12.0,,,,,,,Right-Handed,Two-Handed Backhand,Al-Saygh A.
ac74,manuel-arias,Manuel,Arias,http://www.atpworldtour.com/en/players/manuel-arias/ac74/overview,COL,,,1997.05.21,1997.0,5.0,21.0,,,,,,,,,Arias M.
ac84,collin-altamirano,Collin,Altamirano,http://www.atpworldtour.com/en/players/collin-altamirano/ac84/overview,USA,"Sacramento, California","Sacramento, California",1995.12.07,1995.0,12.0,7.0,,185.0,84.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,Altamirano C.
ac76,jay-andrijic,Jay,Andrijic,http://www.atpworldtour.com/en/players/jay-andrijic/ac76/overview,AUS,,,1995.10.03,1995.0,10.0,3.0,,,,,,,Right-Handed,Two-Handed Backhand,Andrijic J.
ac95,abdulla-al-mohamoud,Abdulla,Al Mohamoud,http://www.atpworldtour.com/en/players/abdulla-al-mohamoud/ac95/overview,QAT,,,1996.11.02,1996.0,11.0,2.0,,,,,,,,,Al Mohamoud A.
